Gene_A,Gene_B
ACD,SPRED1
ACD,STIP1
ACD,SULT1C2
ACD,TAGLN
ACD,TBC1D10A
ACD,TBCD
ACD,TERF1
ACD,TERF2
ACD,TERF2IP
ACD,TRIM15
ACD,TRIM16
ACD,TUBB2A
ACD,TUBB4B
ACD,USP7
ACD,XRCC6
ACD,ZFP36L1
ACD,ZNF790
ACE,BDKRB2
ACHE,COLQ
ACHE,RACK1
ACIN1,ABCF3
ACIN1,AKR1C3
ACIN1,ANLN
ACIN1,API5
ACIN1,BTBD10
ACIN1,CHMP4C
ACIN1,CIT
ACIN1,CLK2
ACIN1,HMGB1
ACIN1,KIF14
ACIN1,KIF23
ACIN1,KLHL26
ACIN1,LRRK2
ACIN1,LUC7L2
ACIN1,NCBP1
ACIN1,NCBP2
ACIN1,NCBP3
ACIN1,PAFAH1B2
ACIN1,PCBD1
ACIN1,PRC1
ACIN1,PRPF40A
ACIN1,RNPS1
ACIN1,SAP18
ACIN1,SGTB
ACIN1,SNIP1
ACIN1,SRRM2
ACIN1,SUMO2
ACIN1,SUZ12
ACIN1,UBC
ACIN1,YWHAB
ACIN1,YWHAG
ACIN1,ZRANB2
ACKR2,EFNA5
ACKR2,MS4A1
ACKR2,NIPAL4
ACKR2,SACM1L
ACKR2,SLC13A4
ACKR2,TMEM167B
ACKR3,ATP13A2
ACKR3,ATP5F1A
ACKR3,ATP5PD
ACKR3,ATP5PO
ACKR3,ESPL1
ACKR3,GJB2
ACKR3,GRB2
ACKR3,HECTD2
ACLY,ARF6
ACLY,DUSP28
ACLY,IKBKE
ACLY,KIF14
ACLY,OPA3
ACLY,PRKD1
ACMSD,GPSM3
ACMSD,MAGEA11
ACO1,CCDC69
ACO1,LYRM4
ACO1,MYBPC1
ACO1,NEB
ACO2,ATXN1L
ACO2,CANX
ACO2,ERP44
ACO2,GGH
ACO2,IDH2
ACO2,KDM4C
ACO2,KIF14
ACO2,SHMT2
ACO2,VCAM1
ACO2,VIRMA
ACOT11,HGS
ACOT11,MKRN3
ACOT11,TEKT2
ACOT12,PAX5
ACOT13,FN1
ACOT13,IKBKE
ACOT13,KAT5
ACOT13,MCC
ACOT13,NDUFA4
ACOT13,NDUFS3
ACOT13,NTAQ1
ACOT13,RBBP6
ACOT13,SETDB1
ACOT13,YWHAG
ACOT2,IMMP2L
ACOT2,MRPL37
ACOT2,NLGN3
ACOT2,WDR18
ACOT2,ZNF277
ACOT7,ACOT12
ACOT7,ATP5F1A
ACOT7,ATXN1
ACOT7,ATXN1L
ACOT7,BAG4
ACOT7,CAB39L
ACOT7,CAV1
ACOT7,COQ5
ACOT7,DAZAP2
ACOT7,DCTD
ACOT7,DHRS4L2
ACOT7,ENKD1
ACOT7,FOXI2
ACOT7,FXR1
ACOT7,HEL-S-101
ACOT7,MAGEA3
ACOT7,MAGEA6
ACOT7,MDP1
ACOT7,NCOA5
ACOT7,NDUFS3
ACOT7,PHYHIPL
ACOT7,POT1
ACOT7,POU6F1
ACOT7,RELT
ACOT7,SPATC1L
ACOT7,TERF1
ACOT7,THAP1
ACOT7,UBC
ACOT7,UBQLN1
ACOT7,UBQLN2
ACOT7,UBXN1
ACOT7,ZNF438
ACOT8,CIT
ACOT8,KLHL23
ACOT8,P4HA3
ACOT8,PEX5
ACOT8,PML
ACOT8,PRDM16
ACOT8,REL
ACOT8,TAF1
ACOT8,TRIM66
ACOX3,MICU2
ACP1,ADSL
ACP1,EIF6
ACP1,EPB41
ACP1,FNBP1L
ACP1,IKBKE
ACP1,MAT2A
ACP1,MRPL20
ACP1,PAK2
ACP1,PTEN
ACP1,SFMBT1
ACP1,TNIK
ACP1,TXNDC5
ACP1,VCAM1
ACP2,KLK6
ACP2,LPAR1
ACP2,P2RY12
ACP3,ABHD12
ACP3,ATL3
ACP3,ATP6AP2
ACP3,AZGP1
ACP3,BSPRY
ACP3,BZW1
ACP3,CALR
ACP3,CANX
ACP3,CDKAL1
ACP3,CIP2A
ACP3,CLGN
ACP3,CSE1L
ACP3,DDOST
ACP3,DDX19B
ACP3,DNAJB11
ACP3,DNAJC16
ACP3,EMC1
ACP3,ERLIN2
ACP3,FAF2
ACP3,FANCD2
ACP3,FANCI
ACP3,GANAB
ACP3,GCN1
ACP3,GRAMD1A
ACP3,HAT1
ACP3,KLK3
ACP3,LMAN1
ACP3,LRPPRC
ACP3,MMRN1
ACP3,MON2
ACP3,MSMB
ACP3,MTOR
ACP3,NOMO1
ACP3,NUP210
ACP3,P4HB
ACP3,PDIA3
ACP3,PRSS1
ACP3,QPCTL
ACP3,RPN2
ACP3,SEC61A1
ACP3,SEC63
ACP3,SEH1L
ACP3,SEMG1
ACP3,SEMG2
ACP3,SLC27A3
ACP3,SLC3A2
ACP3,SRPRA
ACP3,STT3A
ACP3,STT3B
ACP3,THEM6
ACP3,TMEM43
ACP3,TNPO1
ACP3,TNPO3
ACP3,UBAC2
ACP3,UFD1
ACP3,UGGT1
ACP3,VCP
ACP3,XPO1
ACP3,XPO5
ACP3,XPOT
ACP5,CIZ1
ACP5,HSD17B7
ACP5,KLHL15
ACP5,SLC35F6
ACP6,DHCR7
ACP6,SDHAF3
ACP6,STOML2
ACRBP,ATL2
ACRV1,PANK2
ACRV1,PPT1
ACSF2,AGTRAP
ACSF2,ARL13B
ACSF2,ARL6IP1
ACSF2,C10ORF67
ACSF2,DGAT2L6
ACSF2,GPR152
ACSF2,MAIP1
ACSF2,MICOS13
ACSF2,PPA2
ACSF2,SIGLEC12
ACSF2,SPATA20
ACSF3,KRT40
ACSF3,OXLD1
ACSL1,BDH1
ACSL1,NMES1
ACSL3,EVC2
ACSL3,KIF14
ACSL3,KIF20B
ACSL3,PPP6R1
ACSL3,TCTN2
ACSL3,TCTN3
ACSL3,TIGD6
ACSL3,TMEM216
ACSL3,WDR19
ACSL4,ABCG1
ACSL4,ACSL3
ACSL4,ANLN
ACSL4,BRF1
ACSL4,C15ORF48
ACSL4,CHCHD10
ACSL4,CIT
ACSL4,DSE
ACSL4,EDEM1
ACSL4,EID3
ACSL4,FOXA3
ACSL4,FOXI2
ACSL4,FOXJ1
ACSL4,FOXL2
ACSL4,FOXQ1
ACSL4,GNAT2
ACSL4,HNRNPD
ACSL4,HTATIP2
ACSL4,KIF14
ACSL4,KIF20A
ACSL4,KIF23
ACSL4,MRPS15
ACSL4,MTMR14
ACSL4,NDUFA4
ACSL4,NDUFS3
ACSL4,NMES1
ACSL4,PTPMT1
ACSL4,SH3BGRL
ACSL4,SLC1A5
ACSL4,SPATA20
ACSL4,TBC1D22A
ACSL4,TJAP1
ACSL4,TP53
ACSL4,TUBGCP3
ACSL4,UBC
ACSL4,UVRAG
ACSL6,PCMTD2
ACSL6,ZNF655
ACSM1,MAGEA2
ACSM1,MAGEA2B
ACSM2B,MAGEA11
ACSM3,KLK6
ACSS1,PPA2
ACTA1,ACTC1
ACTA1,ANXA8
ACTA1,ASCL4
ACTA1,CAPZA2
ACTA1,CEP57
ACTA1,CFL1
ACTA1,GC
ACTA1,GSN
ACTA1,INCA1
ACTA1,LIAT1
ACTA1,LIMA1
ACTA1,LRCH3
ACTA1,MIB2
ACTA1,MYO18A
ACTA1,PNMA5
ACTA1,PPP1CB
ACTA1,PPP1R1A
ACTA1,SHC1
ACTA1,SRC
ACTA1,SYNC
ACTA1,TMSB4X
ACTA1,TRIM63
ACTA1,UBC
ACTA2,CALML5
ACTA2,CAPNS2
ACTA2,DHCR24
ACTA2,ICE2
ACTA2,PPP1R1A
ACTB,A2M
ACTB,ACD
ACTB,ACTC1
ACTB,ACTG1
ACTB,ACTL6A
ACTB,ACTN3
ACTB,ADA
ACTB,AIMP2
ACTB,ANXA7
ACTB,AP2M1
ACTB,APEX1
ACTB,APP
ACTB,ATF7IP
ACTB,B3KNW7
ACTB,BCL2L1
ACTB,BCL7C
ACTB,CAND1
ACTB,CAP2
ACTB,CBL
ACTB,CDC37
ACTB,CDKN1A
ACTB,CEP250
ACTB,CFL1
ACTB,CFL2
ACTB,COPS5
ACTB,COPS6
ACTB,CRK
ACTB,CSNK2B
ACTB,CUL2
ACTB,CUL5
ACTB,DOK2
ACTB,DSTN
ACTB,DTNA
ACTB,DUSP19
ACTB,EGFR
ACTB,EHHADH
ACTB,ELK4
ACTB,EMD
ACTB,ENC1
ACTB,EP300
ACTB,EPS15
ACTB,ERG
ACTB,ESR1
ACTB,ESR2
ACTB,FABP4
ACTB,FBXO25
ACTB,FGFR1
ACTB,FGR
ACTB,FLNA
ACTB,FN1
ACTB,FXR1
ACTB,GABARAPL1
ACTB,GRB2
ACTB,GSN
ACTB,H2AX
ACTB,HAUS1
ACTB,HDAC6
ACTB,HEL111
ACTB,HIP1R
ACTB,HNRNPD
ACTB,HNRNPU
ACTB,HOMER1
ACTB,HOXB5
ACTB,HSD17B3
ACTB,HSPA8
ACTB,HTT
ACTB,INSR
ACTB,IQCB1
ACTB,IQGAP1
ACTB,ITGA4
ACTB,JUN
ACTB,KAT5
ACTB,KHDRBS1
ACTB,LGALS3BP
ACTB,LIMA1
ACTB,LMX1B
ACTB,MAGEA10
ACTB,MAP1LC3A
ACTB,MAP1LC3B
ACTB,MAPT
ACTB,MEPCE
ACTB,METTL14
ACTB,METTL3
ACTB,MTA2
ACTB,MYH9
ACTB,MYO18A
ACTB,NAA80
ACTB,NCALD
ACTB,NCF1
ACTB,NCOA6
ACTB,NEDD1
ACTB,NEDD8
ACTB,NFKB1
ACTB,NTAQ1
ACTB,PCID2
ACTB,PFN1
ACTB,PHB
ACTB,PIK3R2
ACTB,PLG
ACTB,PNMA1
ACTB,POLR2A
ACTB,POT1
ACTB,PPP1CA
ACTB,PPP1CB
ACTB,PPP1CC
ACTB,PRKCA
ACTB,PRKN
ACTB,PROSER2
ACTB,PRSS23
ACTB,PSMA3
ACTB,RAB2A
ACTB,RASA1
ACTB,RCC1
ACTB,RPA1
ACTB,RPA2
ACTB,RPA3
ACTB,RPL10A
ACTB,RUVBL1
ACTB,RUVBL2
ACTB,SETD3
ACTB,SH3BGRL
ACTB,SHC1
ACTB,SLC30A6
ACTB,SMAD9
ACTB,SMARCA4
ACTB,SMARCE1
ACTB,SMN1
ACTB,SMN2
ACTB,SPTBN2
ACTB,SSH1
ACTB,STAU1
ACTB,SYNPO
ACTB,TINF2
ACTB,TK1
ACTB,TP53
ACTB,TPST1
ACTB,TTR
ACTB,TUBG1
ACTB,TUBGCP2
ACTB,TUBGCP3
ACTB,UBASH3B
ACTB,UBC
ACTB,UBE2I
ACTB,USP46
ACTB,VCAM1
ACTB,VCP
ACTB,VHL
ACTB,VIRMA
ACTB,VPS29
ACTB,WTAP
ACTB,YWHAZ
ACTC1,ACTBL2
ACTC1,ADD3
ACTC1,ARID2
ACTC1,ATAD3A
ACTC1,ATP8B2
ACTC1,BASP1
ACTC1,BCL7A
ACTC1,BCL7C
ACTC1,BICRA
ACTC1,DCTN1
ACTC1,DDX21
ACTC1,DPF3
ACTC1,FBXO30
ACTC1,FLII
ACTC1,FMN2
ACTC1,GNG12
ACTC1,INF2
ACTC1,KIF14
ACTC1,LAMC2
ACTC1,LIMA1
ACTC1,MARCKSL1
ACTC1,METTL14
ACTC1,METTL3
ACTC1,MRTFA
ACTC1,MRTFB
ACTC1,MYO18A
ACTC1,MYO6
ACTC1,OR9A4
ACTC1,PA2G4
ACTC1,PDCL3
ACTC1,PHACTR4
ACTC1,PHB2
ACTC1,POTEF
ACTC1,POTEI
ACTC1,POTEJ
ACTC1,PPA1
ACTC1,RNASEH2C
ACTC1,RPL19
ACTC1,TMOD2
ACTC1,TMOD3
ACTC1,TRRAP
ACTC1,TWF2
ACTC1,YEATS2
ACTG1,ATF7IP
ACTG1,BCAP31
ACTG1,CAPZA2
ACTG1,CHUK
ACTG1,EIF6
ACTG1,ELK4
ACTG1,FLNA
ACTG1,HTT
ACTG1,IKBKE
ACTG1,IKBKG
ACTG1,LIMA1
ACTG1,LRRK2
ACTG1,MAP3K3
ACTG1,MAPT
ACTG1,MEPCE
ACTG1,MYO18A
ACTG1,MYO19
ACTG1,MYO1C
ACTG1,MYO5C
ACTG1,PDLIM7
ACTG1,PPP1CB
ACTG1,PPP1CC
ACTG1,PRKCA
ACTG1,PS1TP5BP1
ACTG1,PTPRR
ACTG1,Q5T4W8
ACTG1,RC3H1
ACTG1,RIPK3
ACTG1,SETD3
ACTG1,ST3GAL3
ACTG1,TMSB4X
ACTG1,TNIK
ACTG2,SETD3
ACTL6A,ACTC1
ACTL6A,ACTR8
ACTL6A,ARID2
ACTL6A,B3KNW7
ACTL6A,BCL7A
ACTL6A,BCL7B
ACTL6A,BCL7C
ACTL6A,BICRA
ACTL6A,BRD2
ACTL6A,DDRGK1
ACTL6A,DPF3
ACTL6A,EP400
ACTL6A,ETF1
ACTL6A,EWSR1
ACTL6A,FLII
ACTL6A,FOXO6
ACTL6A,FOXR1
ACTL6A,H2AZ1
ACTL6A,H2BC1
ACTL6A,HDGFL2
ACTL6A,HDLBP
ACTL6A,HINT1
ACTL6A,INO80C
ACTL6A,INO80D
ACTL6A,KIF14
ACTL6A,KIF7
ACTL6A,MCRS1
ACTL6A,MORF4L1
ACTL6A,MTDH
ACTL6A,NFRKB
ACTL6A,PBRM1
ACTL6A,PHF10
ACTL6A,RAB1B
ACTL6A,RUVBL1
ACTL6A,RUVBL2
ACTL6A,SMARCD2
ACTL6A,SS18L1
ACTL6A,TCF4
ACTL6A,TRRAP
ACTL6B,ANXA7
ACTL6B,CHMP4C
ACTL6B,CHRNG
ACTL6B,CSNK2B
ACTL6B,DPF3
ACTL6B,H2BC1
ACTL6B,PLK1
ACTL6B,TK1
ACTL8,MYO5C
ACTL8,SP110
ACTL8,TCEAL4
ACTL8,TCF20
ACTL9,QRICH1
ACTN1,ACTN3
ACTN1,ANLN
ACTN1,APC
ACTN1,APEX1
ACTN1,ARX
ACTN1,ATXN2
ACTN1,ATXN7
ACTN1,B2R8Y4
ACTN1,C14ORF119
ACTN1,CACNA1A
ACTN1,CACNA1C
ACTN1,CAPZA2
ACTN1,CBL
ACTN1,CBY2
ACTN1,CDK5R1
ACTN1,CDK5R2
ACTN1,CHMP4B
ACTN1,CHMP4C
ACTN1,CIT
ACTN1,CLU
ACTN1,COIL
ACTN1,COL17A1
ACTN1,DAG1
ACTN1,DBN1
ACTN1,DDN
ACTN1,DYNLT1
ACTN1,ECT2
ACTN1,EIF2S1
ACTN1,EPM2AIP1
ACTN1,ESR1
ACTN1,ESR2
ACTN1,FXN
ACTN1,FXR1
ACTN1,GABARAPL1
ACTN1,GADD45G
ACTN1,GFI1B
ACTN1,GIT2
ACTN1,GTF2H1
ACTN1,HSF5
ACTN1,HSPB1
ACTN1,IQGAP1
ACTN1,JUN
ACTN1,KAT2B
ACTN1,KCTD6
ACTN1,KIF14
ACTN1,KIF20A
ACTN1,KPNA2
ACTN1,LNX1
ACTN1,MAGEA11
ACTN1,MAPRE1
ACTN1,MCM2
ACTN1,MCM5
ACTN1,MED14
ACTN1,MICALL2
ACTN1,MYH9
ACTN1,MYO19
ACTN1,MYOZ1
ACTN1,MYOZ2
ACTN1,NCOA1
ACTN1,NKAPD1
ACTN1,NR1H3
ACTN1,NUMBL
ACTN1,OAS1
ACTN1,PDHX
ACTN1,PDLIM1
ACTN1,PDLIM4
ACTN1,PDLIM7
ACTN1,PIAS4
ACTN1,PKN1
ACTN1,PPP1CB
ACTN1,PRC1
ACTN1,PSEN1
ACTN1,PSMA1
ACTN1,Q7Z763
ACTN1,RPS27
ACTN1,SHANK3
ACTN1,SLC9A3R2
ACTN1,SORBS2
ACTN1,SYNPO
ACTN1,SYNPO2L
ACTN1,TSC1
ACTN1,TTN
ACTN1,TUBA1A
ACTN1,TXN
ACTN1,UBC
ACTN1,VIRMA
ACTN1,XRCC4
ACTN1,YAP1
ACTN1,ZYX
ACTN2,ABI1
ACTN2,ACTN3
ACTN2,AKTIP
ACTN2,ANG
ACTN2,ANLN
ACTN2,APPL1
ACTN2,ARX
ACTN2,ASH2L
ACTN2,ATXN2
ACTN2,ATXN7
ACTN2,BRMS1L
ACTN2,CACNA1C
ACTN2,CCDC187
ACTN2,CHMP4B
ACTN2,CHMP4C
ACTN2,CIT
ACTN2,CNNM3
ACTN2,COIL
ACTN2,CSRP3
ACTN2,DISC1
ACTN2,DLG4
ACTN2,DYSF
ACTN2,ECT2
ACTN2,FBXL22
ACTN2,FXR1
ACTN2,GRIN1
ACTN2,HSPB1
ACTN2,HTR1B
ACTN2,ITGB3BP
ACTN2,KAT2B
ACTN2,KCNA4
ACTN2,KCNA5
ACTN2,KCNN2
ACTN2,KIF14
ACTN2,KIF20A
ACTN2,LDB3
ACTN2,MAST2
ACTN2,MED14
ACTN2,MGC50722
ACTN2,MICALL2
ACTN2,MOS
ACTN2,MYBPC2
ACTN2,MYOT
ACTN2,MYOZ1
ACTN2,MYOZ2
ACTN2,NCOA1
ACTN2,NCOR1
ACTN2,NKAPD1
ACTN2,NOS3
ACTN2,NR1I2
ACTN2,NRIP1
ACTN2,NTAQ1
ACTN2,ODF3B
ACTN2,PDLIM1
ACTN2,PDLIM3
ACTN2,PRC1
ACTN2,PSMA1
ACTN2,RPL35
ACTN2,RPP14
ACTN2,RTP5
ACTN2,SAXO1
ACTN2,SHANK3
ACTN2,SMARCA2
ACTN2,SNAI1
ACTN2,SNAPIN
ACTN2,SNW1
ACTN2,SYNPO2L
ACTN2,TSC1
ACTN2,TSC2
ACTN2,TTN
ACTN2,TUBA4A
ACTN2,TULP3
ACTN2,UBC
ACTN2,ZC2HC1C
ACTN2,ZNF446
ACTN3,CTAG1A
ACTN3,DDAH2
ACTN3,KIF14
ACTN3,MICALL2
ACTN3,PCCB
ACTN4,ACO2
ACTN4,ACTN3
ACTN4,ANLN
ACTN4,ATXN7
ACTN4,B2R8Y4
ACTN4,C14ORF119
ACTN4,CANX
ACTN4,CAPZA2
ACTN4,CHMP4C
ACTN4,CTNNB1
ACTN4,DBN1
ACTN4,EGFR
ACTN4,ERP44
ACTN4,FLNA
ACTN4,GGH
ACTN4,HGS
ACTN4,IDH2
ACTN4,ISG15
ACTN4,KDM4C
ACTN4,KIF14
ACTN4,KIF20A
ACTN4,KPNA2
ACTN4,LIMA1
ACTN4,MAP3K3
ACTN4,MAPK7
ACTN4,MDP1
ACTN4,MICALL2
ACTN4,MYO18A
ACTN4,MYO19
ACTN4,MYO1C
ACTN4,MYO5C
ACTN4,MYOZ1
ACTN4,MYOZ2
ACTN4,NOS3
ACTN4,PDLIM7
ACTN4,POT1
ACTN4,PPP1CB
ACTN4,PRC1
ACTN4,RIPK3
ACTN4,RPS27
ACTN4,SACS
ACTN4,SHC1
ACTN4,SHMT2
ACTN4,SRC
ACTN4,SYNPO
ACTN4,TTN
ACTN4,UBASH3B
ACTN4,UBC
ACTN4,VCAM1
ACTN4,VIRMA
ACTR10,ACTC1
ACTR10,ACTR1B
ACTR10,CA10
ACTR10,CAPZA2
ACTR10,DCTN1
ACTR10,DCTN2
ACTR10,DCTN4
ACTR10,GPS2
ACTR10,HOMEZ
ACTR10,IMMP2L
ACTR10,KIF11
ACTR10,MYO19
ACTR10,SMRP1
ACTR10,UBC
ACTR1A,ACTC1
ACTR1A,ACTR1B
ACTR1A,CAPZA2
ACTR1A,DCTN1
ACTR1A,DCTN2
ACTR1A,DYNC1H1
ACTR1A,HLA-B
ACTR1A,IWS1
ACTR1A,JUN
ACTR1A,LARP7
ACTR1A,NIN
ACTR1A,SPTBN2
ACTR1A,VIRMA
ACTR1B,ACTC1
ACTR1B,CAPZA2
ACTR1B,DCTN1
ACTR1B,DCTN5
ACTR1B,PDCL3
ACTR1B,SCIN
ACTR2,ACTR3B
ACTR2,ANLN
ACTR2,ARPC1A
ACTR2,ARPC1B
ACTR2,ARPC2
ACTR2,ARPC4
ACTR2,ARPC5
ACTR2,ARPC5L
ACTR2,ATP6AP2
ACTR2,BASP1
ACTR2,CAPZA2
ACTR2,CCT2
ACTR2,CCT3
ACTR2,CCT5
ACTR2,CCT6A
ACTR2,CCT7
ACTR2,CEP128
ACTR2,CFL1
ACTR2,CHMP4C
ACTR2,CHURC1
ACTR2,CLTB
ACTR2,COBL
ACTR2,DAB2
ACTR2,DSG2
ACTR2,ELF5
ACTR2,EVC2
ACTR2,FLNA
ACTR2,GPRC5A
ACTR2,GSN
ACTR2,HLA-B
ACTR2,INF2
ACTR2,KIF14
ACTR2,LIMA1
ACTR2,LRRK2
ACTR2,LUZP1
ACTR2,METTL3
ACTR2,MYO18A
ACTR2,MYO19
ACTR2,MYO5C
ACTR2,MYO6
ACTR2,NIN
ACTR2,PDCL3
ACTR2,PPP1CB
ACTR2,PPP1R12A
ACTR2,Q59GD5
ACTR2,RBM27
ACTR2,SCLT1
ACTR2,SPECC1
ACTR2,SVIL
ACTR2,SYNPO
ACTR2,TNIK
ACTR2,TRAF6
ACTR2,VIRMA
ACTR3,ACTC1
ACTR3,ACTR2
ACTR3,ACTR3B
ACTR3,ANLN
ACTR3,APH1A
ACTR3,APP
ACTR3,ARPC1A
ACTR3,ARPC1B
ACTR3,ARPC2
ACTR3,ARPC4
ACTR3,ARPC5
ACTR3,ARPC5L
ACTR3,BRPF3
ACTR3,CAPZA2
ACTR3,CASP9
ACTR3,CAT
ACTR3,CDK5
ACTR3,CENPH
ACTR3,CEP152
ACTR3,CHMP4C
ACTR3,CHURC1
ACTR3,CIT
ACTR3,DBN1
ACTR3,DNALI1
ACTR3,ECT2
ACTR3,EIF1B
ACTR3,ESR2
ACTR3,FLNA
ACTR3,HSPD1
ACTR3,IQGAP1
ACTR3,JUND
ACTR3,KIF14
ACTR3,LRRK2
ACTR3,METTL14
ACTR3,MYH11
ACTR3,MYO18A
ACTR3,MYO19
ACTR3,MYO5C
ACTR3,PDLIM7
ACTR3,PPP1CB
ACTR3,SH3BGRL
ACTR3,SYNPO
ACTR3,TRAF6
ACTR3,UBC
ACTR3,UNG
ACTR5,ACTL6A
ACTR5,ACTR8
ACTR5,BRD2
ACTR5,BRD3
ACTR5,CSNK2B
ACTR5,DICER1
ACTR5,EXO1
ACTR5,FMNL1
ACTR5,HEXIM1
ACTR5,INO80
ACTR5,INO80C
ACTR5,INO80D
ACTR5,INO80E
ACTR5,INTS7
ACTR5,KNTC1
ACTR5,MCRS1
ACTR5,MICALL1
ACTR5,NARF
ACTR5,NFRKB
ACTR5,PDF
ACTR5,PLXNA3
ACTR5,PPL
ACTR5,RUVBL1
ACTR5,RUVBL2
ACTR5,SPICE1
ACTR5,TBRG1
ACTR5,TOMM20
ACTR5,WBP2NL
ACTR5,ZNF148
ACVR1,ACVR1B
ACVR1,ACVR2A
ACVR1,ACVRL1
ACVR1,BMPR2
ACVR1,DKFZP781O1323
ACVR1,FBXO30
ACVR1,FGD6
ACVR1,HEL112
ACVR1,MED16
ACVR1,NAA20
ACVR1,NKIRAS1
ACVR1,NRAS
ACVR1,NUAK2
ACVR1,PLEK
ACVR1,RHOBTB1
ACVR1,RNF149
ACVR1,SOCS6
ACVR1,TGFBRAP1
ACVR1,TTC17
ACVR1,TTC27
ACVR1,UBA52
ACVR1,VEPH1
ACVR1,VIRMA
ACVR1B,HEPACAM2
ACVR1B,TSPAN17
ACVR1B,VPS16
ACVR1B,ZNF644
ACVR2A,ACVR1B
ACVR2A,BMP6
ACVR2A,ENG
ACVR2A,GDF2
ACVR2A,HEPACAM2
ACVR2A,INHBA
ACVR2A,INHBB
ACVR2A,SYNJ2BP
ACVR2B,ACVR1B
ACVR2B,ACVRL1
ACVR2B,DLK1
ACVR2B,GDF2
ACVR2B,INHBA
ACVR2B,LDLRAD4
ACVR2B,SYNJ2BP
ACVR2B,TGFBR2
ACVR2B,TMEM30A
ACVR2B,VIRMA
ACVRL1,ACVR2A
ACVRL1,ENG
ACVRL1,GDF2
ACVRL1,PEG10
ACY1,AP4M1
ACY1,ICOS
ACY1,PECR
ACY1,PHOSPHO1
ACY1,PPME1
ACY1,TRIM33
ACY3,CYSRT1
ACY3,DDIT4L
ACY3,INCA1
ACY3,KRTAP10-3
ACY3,KRTAP10-8
ACY3,KRTAP15-1
ACY3,KRTAP26-1
ACY3,NBPF19
ACY3,NOTCH2NLA
ACY3,PLEKHF2
ACY3,PMM2
ACY3,RARG
ADA,DPP4
ADA,POTEF
ADA,SGCD
ADAM10,B3GNT2
ADAM10,PTGFRN
ADAM10,TAZ
ADAM10,TSPAN5
ADAM11,STC2
ADAM11,TAZ
ADAM12,CYSRT1
ADAM12,ESM1
ADAM12,KRT83
ADAM12,KRTAP1-1
ADAM12,KRTAP1-3
ADAM12,KRTAP10-8
ADAM12,KRTAP12-2
ADAM12,KRTAP3-1
ADAM12,KRTAP3-2
ADAM12,KRTAP4-12
ADAM12,KRTAP5-6
ADAM12,KRTAP5-9
ADAM12,KRTAP6-2
ADAM12,KRTAP9-2
ADAM12,KRTAP9-8
ADAM12,LCE5A
ADAM12,NBPF19
ADAM12,NOTCH2NLA
ADAM12,NOTCH2NLC
ADAM12,SLC15A2
ADAM12,SPRY1
ADAM12,SPRY4
ADAM15,BANP
ADAM15,FBXO6
ADAM15,FHL3
ADAM15,GRB2
ADAM15,LCK
ADAM15,LYN
ADAM15,NCK1
ADAM15,NPHP1
ADAM15,NUP62
ADAM15,PACSIN3
ADAM15,RBPMS
ADAM15,SNX33
ADAM15,SRC
ADAM15,UBC
ADAM17,BRPF3
ADAM17,CD9
ADAM17,FBXO6
ADAM17,MAD2L1
ADAM17,PTCH1
ADAM17,TIMP3
ADAM19,ABI2
ADAM21,CNR2
ADAM22,CSNK1E
ADAM22,EPS8
ADAM22,LGI1
ADAM22,SCRIB
ADAM22,VIRMA
ADAM22,YWHAB
ADAM22,YWHAQ
ADAM22,YWHAZ
ADAM28,PLAU
ADAM33,ASGR2
ADAM33,ATXN7
ADAM33,BTNL9
ADAM33,CD3E
ADAM33,CLDN2
ADAM33,CLEC7A
ADAM33,CREB3L1
ADAM33,EPGN
ADAM33,GGT6
ADAM33,KIR3DL3
ADAM33,MUC1
ADAM33,NCR1
ADAM33,SGCB
ADAM33,SLC30A2
ADAM33,SLC35E2A
ADAM33,SPINT1
ADAM33,TMEM237
ADAM33,UBQLN4
ADAM33,VMA21
ADAM9,CLPSL1
ADAM9,GPHA2
ADAM9,TMEM25
ADAMTS1,BRD2
ADAMTS1,CEP250
ADAMTS1,CER1
ADAMTS1,HPX
ADAMTS1,IFNA5
ADAMTS1,KLK2
ADAMTS1,KRT40
ADAMTS1,KRTAP10-8
ADAMTS1,PLA2G12B
ADAMTS1,PRG2
ADAMTS1,PRSS50
ADAMTS1,VIRMA
ADAMTS12,CALM1
ADAMTS12,CALM3
ADAMTS12,FKBP9
ADAMTS12,HEL-S-72
ADAMTS12,IHO1
ADAMTS12,SNRK
ADAMTS12,SP3
ADAMTS12,UBR1
ADAMTS2,B3GNT2
ADAMTS2,CLEC12A
ADAMTS2,IDS
ADAMTS2,LIPH
ADAMTS2,PIK3R5
ADAMTS2,PRG2
ADAMTS2,TAZ
ADAMTS3,UBQLN2
ADAMTS3,VIRMA
ADAMTSL3,CYSRT1
ADAMTSL3,KRT40
ADAMTSL3,KRTAP1-1
ADAMTSL3,KRTAP10-3
ADAMTSL3,KRTAP10-6
ADAMTSL3,KRTAP12-3
ADAMTSL3,KRTAP2-3
ADAMTSL3,KRTAP2-4
ADAMTSL3,KRTAP3-2
ADAMTSL3,KRTAP5-7
ADAMTSL3,NBPF19
ADAMTSL3,NOTCH2NLA
ADAMTSL4,A0A024R8L2
ADAMTSL4,ADAM12
ADAMTSL4,ADAMTSL5
ADAMTSL4,ALPP
ADAMTSL4,APOL6
ADAMTSL4,AQP1
ADAMTSL4,ARNT2
ADAMTSL4,ASPSCR1
